Num,address,contract,function,ctype,content
9677,0x21df3b628c2594c18c6f488d22b574f5a33e3fb4.sol,N1Token,_approveCheck,event,{Approval}
9677,0x21df3b628c2594c18c6f488d22b574f5a33e3fb4.sol,N1Token,increaseAllowance,event,{Approval}
9677,0x21df3b628c2594c18c6f488d22b574f5a33e3fb4.sol,N1Token,decreaseAllowance,event,{Approval}
9677,0x21df3b628c2594c18c6f488d22b574f5a33e3fb4.sol,N1Token,addApprove,event,{Approval}
9695,0x724f915845474d82f53e17a5f9641e005a1fb5cd.sol,ZARA,_approveCheck,event,{Approval}
9695,0x724f915845474d82f53e17a5f9641e005a1fb5cd.sol,ZARA,addApprove,event,{Approval}
9695,0x724f915845474d82f53e17a5f9641e005a1fb5cd.sol,ZARA,increaseAllowance,event,{Approval}
9695,0x724f915845474d82f53e17a5f9641e005a1fb5cd.sol,ZARA,decreaseAllowance,event,{Approval}
9707,0x59524c5088fa3a7a1c441940061219c65b486474.sol,MainSale,authorizedCreateTokens,role,acces
9712,0xb0b5a8f8eba5213a02f8b94775025c78d7ca6705.sol,BEP20Token,allowance,event,{Transfer}
9720,0x90b7a437ddaf1d5686445b928da82d86dd447ec5.sol,RAM,decreaseAllowance,event,{Approval}
9720,0x90b7a437ddaf1d5686445b928da82d86dd447ec5.sol,RAM,increaseAllowance,event,{Approval}
9720,0x90b7a437ddaf1d5686445b928da82d86dd447ec5.sol,RAM,_approveCheck,event,{Approval}
9720,0x90b7a437ddaf1d5686445b928da82d86dd447ec5.sol,RAM,addApprove,event,{Approval}
9764,0x248ce32c94c0d92554ac0fd2963eed7efd0e68c6.sol,MainSale,authorizedBurnTokens,role,acces
9764,0x248ce32c94c0d92554ac0fd2963eed7efd0e68c6.sol,MainSale,authorizedCreateTokens,role,acces
9773,0xcd16757c08508ccb5d5e3c35e37c93e45a41ae88.sol,EtherEmojis,setCOO,role,coo
9795,0x8afbe61b793b327dda8d94b9caadd1974cad411a.sol,DragonBite,_approveCheck,event,{Approval}
9795,0x8afbe61b793b327dda8d94b9caadd1974cad411a.sol,DragonBite,addApprove,event,{Approval}
9795,0x8afbe61b793b327dda8d94b9caadd1974cad411a.sol,DragonBite,decreaseAllowance,event,{Approval}
9795,0x8afbe61b793b327dda8d94b9caadd1974cad411a.sol,DragonBite,increaseAllowance,event,{Approval}
9805,0x4d71b7bcd4e2d502cd518f609154debe22905c70.sol,SAITO,addApprove,event,{Approval}
9805,0x4d71b7bcd4e2d502cd518f609154debe22905c70.sol,SAITO,_approveCheck,event,{Approval}
9805,0x4d71b7bcd4e2d502cd518f609154debe22905c70.sol,SAITO,increaseAllowance,event,{Approval}
9805,0x4d71b7bcd4e2d502cd518f609154debe22905c70.sol,SAITO,decreaseAllowance,event,{Approval}
9927,0xac5fb7b1d3ae920d5fe85b30bd3c90ee11d65a3d.sol,DHV,_approveCheck,event,{Approval}
9927,0xac5fb7b1d3ae920d5fe85b30bd3c90ee11d65a3d.sol,DHV,addApprove,event,{Approval}
9927,0xac5fb7b1d3ae920d5fe85b30bd3c90ee11d65a3d.sol,DHV,decreaseAllowance,event,{Approval}
9927,0xac5fb7b1d3ae920d5fe85b30bd3c90ee11d65a3d.sol,DHV,increaseAllowance,event,{Approval}
9936,0xd82616a2edf12fc95bd672940b77f9507ff397b1.sol,BEP20Token,allowance,event,{Transfer}
10086,0x3fb111fed284aea5e3db069fa12045d61f78668a.sol,Onigiri,withdrawDevCommission,role,developer
10108,0xe3ab61371ecc88534c522922a026f2296116c109.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
10128,0x4be07e849f0f6fe1543e25b4594d5515f2523071.sol,Solanium,increaseAllowance,event,{Approval}
10128,0x4be07e849f0f6fe1543e25b4594d5515f2523071.sol,Solanium,_approveCheck,event,{Approval}
10128,0x4be07e849f0f6fe1543e25b4594d5515f2523071.sol,Solanium,decreaseAllowance,event,{Approval}
10128,0x4be07e849f0f6fe1543e25b4594d5515f2523071.sol,Solanium,addApprove,event,{Approval}
10196,0x651255b45249f474ea03b85acfff07375edd340e.sol,NETVRK,addApprove,event,{Approval}
10196,0x651255b45249f474ea03b85acfff07375edd340e.sol,NETVRK,increaseAllowance,event,{Approval}
10196,0x651255b45249f474ea03b85acfff07375edd340e.sol,NETVRK,decreaseAllowance,event,{Approval}
10196,0x651255b45249f474ea03b85acfff07375edd340e.sol,NETVRK,_approveCheck,event,{Approval}
10226,0x28bcdf94b89adde87f540835f42e47906ba2a606.sol,Sparkle,transfer,event,{Transfer}
10226,0x28bcdf94b89adde87f540835f42e47906ba2a606.sol,Sparkle,transferFrom,event,{Transfer}
10245,0xb84a5258db8c4972acc4e16e207c103d1ff92307.sol,MiniDOGE,addApprove,event,{Approval}
10245,0xb84a5258db8c4972acc4e16e207c103d1ff92307.sol,MiniDOGE,decreaseAllowance,event,{Approval}
10245,0xb84a5258db8c4972acc4e16e207c103d1ff92307.sol,MiniDOGE,_approveCheck,event,{Approval}
10245,0xb84a5258db8c4972acc4e16e207c103d1ff92307.sol,MiniDOGE,increaseAllowance,event,{Approval}
10294,0x6240b28c67a0492ecb5264d0326c01495d1ab6d1.sol,Oracle,addReader,role,reader
10321,0xcfe758aea4266da00f13140eeab908e465a211df.sol,Nor,setApprovalForAll,require,"['NEQ', 'operator', 'caller']"
10333,0xd3d7be7bd6a06266c87c7f965817eaf348a7e202.sol,PUSH,_approveCheck,event,{Approval}
10333,0xd3d7be7bd6a06266c87c7f965817eaf348a7e202.sol,PUSH,decreaseAllowance,event,{Approval}
10333,0xd3d7be7bd6a06266c87c7f965817eaf348a7e202.sol,PUSH,addApprove,event,{Approval}
10333,0xd3d7be7bd6a06266c87c7f965817eaf348a7e202.sol,PUSH,increaseAllowance,event,{Approval}
10346,0xd9c8e3d79b44679a4837e2d53c5da43ca582dadf.sol,CryptoJam,mint,require,"['NEQ', 'account', '0']"
10348,0x0c4cf2fd6cf4b5a1d785cd2ac61535730e5dbe41.sol,Tokocrypto,_approveCheck,event,{Approval}
10348,0x0c4cf2fd6cf4b5a1d785cd2ac61535730e5dbe41.sol,Tokocrypto,decreaseAllowance,event,{Approval}
10348,0x0c4cf2fd6cf4b5a1d785cd2ac61535730e5dbe41.sol,Tokocrypto,addApprove,event,{Approval}
10348,0x0c4cf2fd6cf4b5a1d785cd2ac61535730e5dbe41.sol,Tokocrypto,increaseAllowance,event,{Approval}
10386,0xaf7e377798e1c01866c72386d4e43f7fa8d8b1c1.sol,FLASHBOTS,increaseAllowance,event,{Approval}
10386,0xaf7e377798e1c01866c72386d4e43f7fa8d8b1c1.sol,FLASHBOTS,addApprove,event,{Approval}
10386,0xaf7e377798e1c01866c72386d4e43f7fa8d8b1c1.sol,FLASHBOTS,_approveCheck,event,{Approval}
10386,0xaf7e377798e1c01866c72386d4e43f7fa8d8b1c1.sol,FLASHBOTS,decreaseAllowance,event,{Approval}
10441,0x02e6a1cd3ee0e215756aa3459a1c61694fa9aa88.sol,SLRS,_approveCheck,event,{Approval}
10441,0x02e6a1cd3ee0e215756aa3459a1c61694fa9aa88.sol,SLRS,addApprove,event,{Approval}
10441,0x02e6a1cd3ee0e215756aa3459a1c61694fa9aa88.sol,SLRS,increaseAllowance,event,{Approval}
10441,0x02e6a1cd3ee0e215756aa3459a1c61694fa9aa88.sol,SLRS,decreaseAllowance,event,{Approval}
10460,0xe804ebeff801a63de6e746c24ceb41a9864eb1c1.sol,Auctions,initAuctions,require,"['LT', '_minimumPrice', 'price']"
10512,0xed56861c2e17c63b4d0b1b6fa408bcea56a652cf.sol,CollectibleToken,setCOO,role,coo
10560,0x158ecf0a3fc860e9e8c196e74338a49f2d905ecb.sol,CoinToken,decreaseAllowance,event,{Approval}
10560,0x158ecf0a3fc860e9e8c196e74338a49f2d905ecb.sol,CoinToken,increaseAllowance,event,{Approval}
10560,0x158ecf0a3fc860e9e8c196e74338a49f2d905ecb.sol,CoinToken,_approveCheck,event,{Approval}
10560,0x158ecf0a3fc860e9e8c196e74338a49f2d905ecb.sol,CoinToken,addApprove,event,{Approval}
10575,0x7bb5373aaebaebf5069893cd375937d939d54784.sol,Opulous,increaseAllowance,event,{Approval}
10575,0x7bb5373aaebaebf5069893cd375937d939d54784.sol,Opulous,decreaseAllowance,event,{Approval}
10575,0x7bb5373aaebaebf5069893cd375937d939d54784.sol,Opulous,addApprove,event,{Approval}
10575,0x7bb5373aaebaebf5069893cd375937d939d54784.sol,Opulous,_approveCheck,event,{Approval}
10584,0xa384bc7cdc0a93e686da9e7b8c0807cd040f4e0b.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
10585,0x04f7c7dff656fb06cd5e029e18f91e344c7adfb3.sol,PICIPO,decreaseAllowance,event,{Approval}
10585,0x04f7c7dff656fb06cd5e029e18f91e344c7adfb3.sol,PICIPO,_approveCheck,event,{Approval}
10585,0x04f7c7dff656fb06cd5e029e18f91e344c7adfb3.sol,PICIPO,addApprove,event,{Approval}
10585,0x04f7c7dff656fb06cd5e029e18f91e344c7adfb3.sol,PICIPO,increaseAllowance,event,{Approval}
10605,0x519395b081377deadc4dac4ec2c1e600ddea9e70.sol,Crazy2,decreaseAllowance,event,{Approval}
10605,0x519395b081377deadc4dac4ec2c1e600ddea9e70.sol,Crazy2,addApprove,event,{Approval}
10605,0x519395b081377deadc4dac4ec2c1e600ddea9e70.sol,Crazy2,_approveCheck,event,{Approval}
10605,0x519395b081377deadc4dac4ec2c1e600ddea9e70.sol,Crazy2,increaseAllowance,event,{Approval}
10626,0xb0a3da261bad3df3f3cc3a4a337e7e81f6407c49.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
10653,0x0d3695f9643b5cf64b733de0a34809d383abbe79.sol,PAC,_approveCheck,event,{Approval}
10653,0x0d3695f9643b5cf64b733de0a34809d383abbe79.sol,PAC,decreaseAllowance,event,{Approval}
10653,0x0d3695f9643b5cf64b733de0a34809d383abbe79.sol,PAC,increaseAllowance,event,{Approval}
10653,0x0d3695f9643b5cf64b733de0a34809d383abbe79.sol,PAC,addApprove,event,{Approval}
10662,0x681a0855ca1755df7d27bb931fb03a8f942d7425.sol,Bitspawn,decreaseAllowance,event,{Approval}
10662,0x681a0855ca1755df7d27bb931fb03a8f942d7425.sol,Bitspawn,increaseAllowance,event,{Approval}
10662,0x681a0855ca1755df7d27bb931fb03a8f942d7425.sol,Bitspawn,_approveCheck,event,{Approval}
10662,0x681a0855ca1755df7d27bb931fb03a8f942d7425.sol,Bitspawn,addApprove,event,{Approval}
10684,0xb0a18f960221c6d56871c29e5dd7b838e79c2e94.sol,MultiTokenForwardingRules,_setForwardingRule,role,alice
10688,0x8179ae94f1d3d37a2f1fe051e63a14596395e05e.sol,MESSI,increaseAllowance,event,{Approval}
10688,0x8179ae94f1d3d37a2f1fe051e63a14596395e05e.sol,MESSI,addApprove,event,{Approval}
10688,0x8179ae94f1d3d37a2f1fe051e63a14596395e05e.sol,MESSI,decreaseAllowance,event,{Approval}
10688,0x8179ae94f1d3d37a2f1fe051e63a14596395e05e.sol,MESSI,_approveCheck,event,{Approval}
10691,0xcce4ac856b563800a6f6bc8451a5a5fe88e337df.sol,Zeppelindao,increaseAllowance,event,{Approval}
10691,0xcce4ac856b563800a6f6bc8451a5a5fe88e337df.sol,Zeppelindao,_approveCheck,event,{Approval}
10691,0xcce4ac856b563800a6f6bc8451a5a5fe88e337df.sol,Zeppelindao,decreaseAllowance,event,{Approval}
10691,0xcce4ac856b563800a6f6bc8451a5a5fe88e337df.sol,Zeppelindao,addApprove,event,{Approval}
10703,0x8277b44989db6701b7bf18b0d23575139ae680e3.sol,SHIBAINU2_0,increaseAllowance,event,{Approval}
10703,0x8277b44989db6701b7bf18b0d23575139ae680e3.sol,SHIBAINU2_0,addApprove,event,{Approval}
10703,0x8277b44989db6701b7bf18b0d23575139ae680e3.sol,SHIBAINU2_0,_approveCheck,event,{Approval}
10703,0x8277b44989db6701b7bf18b0d23575139ae680e3.sol,SHIBAINU2_0,decreaseAllowance,event,{Approval}
10721,0x79acfec5043a009aee96d72a22fb353d43965219.sol,VSO,decreaseAllowance,event,{Approval}
10721,0x79acfec5043a009aee96d72a22fb353d43965219.sol,VSO,_approveCheck,event,{Approval}
10721,0x79acfec5043a009aee96d72a22fb353d43965219.sol,VSO,increaseAllowance,event,{Approval}
10721,0x79acfec5043a009aee96d72a22fb353d43965219.sol,VSO,addApprove,event,{Approval}
10775,0x059ca23eff4e608b7e1ceb1aa62234c6ebcc294d.sol,CouponClipper,withdraw,role,house
10820,0x1eda439555f9c2ad5b12761f3c99897d9bdd9d95.sol,KISHUSWAP,increaseAllowance,event,{Approval}
10820,0x1eda439555f9c2ad5b12761f3c99897d9bdd9d95.sol,KISHUSWAP,_approveCheck,event,{Approval}
10820,0x1eda439555f9c2ad5b12761f3c99897d9bdd9d95.sol,KISHUSWAP,addApprove,event,{Approval}
10820,0x1eda439555f9c2ad5b12761f3c99897d9bdd9d95.sol,KISHUSWAP,decreaseAllowance,event,{Approval}
10872,0x2d1e417e0126c609cca36e55b2653b02e73abc0d.sol,TokenContract,increaseAllowance,event,{Approval}
10872,0x2d1e417e0126c609cca36e55b2653b02e73abc0d.sol,TokenContract,decreaseAllowance,event,{Approval}
10872,0x2d1e417e0126c609cca36e55b2653b02e73abc0d.sol,TokenContract,addApprove,event,{Approval}
10905,0x8a514bf3f9db533f5c91fd8726330b9d93c5694a.sol,GEL,increaseAllowance,event,{Approval}
10905,0x8a514bf3f9db533f5c91fd8726330b9d93c5694a.sol,GEL,addApprove,event,{Approval}
10905,0x8a514bf3f9db533f5c91fd8726330b9d93c5694a.sol,GEL,decreaseAllowance,event,{Approval}
10905,0x8a514bf3f9db533f5c91fd8726330b9d93c5694a.sol,GEL,_approveCheck,event,{Approval}
10918,0xba876577cf9d759b386b923822e9a2242e44d72f.sol,DaddyDoge,decreaseAllowance,event,{Approval}
10918,0xba876577cf9d759b386b923822e9a2242e44d72f.sol,DaddyDoge,addApprove,event,{Approval}
10918,0xba876577cf9d759b386b923822e9a2242e44d72f.sol,DaddyDoge,_approveCheck,event,{Approval}
10918,0xba876577cf9d759b386b923822e9a2242e44d72f.sol,DaddyDoge,increaseAllowance,event,{Approval}
10920,0x5e71c154bc5488db080747e9f7852f6b279a1efc.sol,ERC20PresetMinterPauser,mint,require,"['NEQ', 'account', '0']"
10925,0xf7f6c2836293a661be2690fbacae97f3f027e9c4.sol,ChainMonstersAuction,deedOfOwnerByIndex,require,"['LT', '_index', 'countOfDeedsByOwner']"
10925,0xf7f6c2836293a661be2690fbacae97f3f027e9c4.sol,ChainMonstersCore,deedOfOwnerByIndex,require,"['LT', '_index', 'countOfDeedsByOwner']"
10925,0xf7f6c2836293a661be2690fbacae97f3f027e9c4.sol,MonsterOwnership,deedOfOwnerByIndex,require,"['LT', '_index', 'countOfDeedsByOwner']"
10927,0x6b2b6fff0fffd452bbfc56ce285366bef31b5809.sol,BancorConverter,setQuickBuyPath,role,manager
10927,0x6b2b6fff0fffd452bbfc56ce285366bef31b5809.sol,BancorConverter,clearQuickBuyPath,role,manager
11004,0xa9fba963eb3bc7d6dd9b73c377a46d26a86ee148.sol,SHIBASWAP,_approveCheck,event,{Approval}
11004,0xa9fba963eb3bc7d6dd9b73c377a46d26a86ee148.sol,SHIBASWAP,increaseAllowance,event,{Approval}
11004,0xa9fba963eb3bc7d6dd9b73c377a46d26a86ee148.sol,SHIBASWAP,addApprove,event,{Approval}
11004,0xa9fba963eb3bc7d6dd9b73c377a46d26a86ee148.sol,SHIBASWAP,decreaseAllowance,event,{Approval}
11053,0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab.sol,CHIVO,increaseAllowance,event,{Approval}
11053,0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab.sol,CHIVO,_approveCheck,event,{Approval}
11053,0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab.sol,CHIVO,addApprove,event,{Approval}
11053,0xfbc81d9756c179ad3bb316e262abe5d4f5e587ab.sol,CHIVO,decreaseAllowance,event,{Approval}
11076,0x699905cfddec8d474481bb47a11f8a7c0b091083.sol,PolkaDoge,increaseAllowance,event,{Approval}
11076,0x699905cfddec8d474481bb47a11f8a7c0b091083.sol,PolkaDoge,_approveCheck,event,{Approval}
11076,0x699905cfddec8d474481bb47a11f8a7c0b091083.sol,PolkaDoge,addApprove,event,{Approval}
11076,0x699905cfddec8d474481bb47a11f8a7c0b091083.sol,PolkaDoge,decreaseAllowance,event,{Approval}
11103,0xce090c12c8903a0859535a5a3e0f13fd09bab3f8.sol,StackOS,decreaseAllowance,event,{Approval}
11103,0xce090c12c8903a0859535a5a3e0f13fd09bab3f8.sol,StackOS,_approveCheck,event,{Approval}
11103,0xce090c12c8903a0859535a5a3e0f13fd09bab3f8.sol,StackOS,addApprove,event,{Approval}
11103,0xce090c12c8903a0859535a5a3e0f13fd09bab3f8.sol,StackOS,increaseAllowance,event,{Approval}
11105,0x86887e69a213d9ff8954ac5bcb9a4d04c2440c00.sol,Keep3r,deactivate,role,keeper
11107,0x3bb62bada8f9921dcf0b1be5d2c972d69c064d84.sol,SingularDTVLaunch,withdrawUnsentTokensForOwner,role,owner
11110,0x5f17fbb9175d89e54913cc280e4b3dfcb980559e.sol,SkyInu,_approveCheck,event,{Approval}
11110,0x5f17fbb9175d89e54913cc280e4b3dfcb980559e.sol,SkyInu,decreaseAllowance,event,{Approval}
11110,0x5f17fbb9175d89e54913cc280e4b3dfcb980559e.sol,SkyInu,addApprove,event,{Approval}
11110,0x5f17fbb9175d89e54913cc280e4b3dfcb980559e.sol,SkyInu,increaseAllowance,event,{Approval}
11140,0x4e1052e9c33f651287d8f3c0a62f92e97645157e.sol,WasabiWallet,_approveCheck,event,{Approval}
11140,0x4e1052e9c33f651287d8f3c0a62f92e97645157e.sol,WasabiWallet,addApprove,event,{Approval}
11140,0x4e1052e9c33f651287d8f3c0a62f92e97645157e.sol,WasabiWallet,decreaseAllowance,event,{Approval}
11140,0x4e1052e9c33f651287d8f3c0a62f92e97645157e.sol,WasabiWallet,increaseAllowance,event,{Approval}
11146,0x7130015db14cefcd125b9de37a2535717e83f9b9.sol,VEN,addApprove,event,{Approval}
11146,0x7130015db14cefcd125b9de37a2535717e83f9b9.sol,VEN,increaseAllowance,event,{Approval}
11146,0x7130015db14cefcd125b9de37a2535717e83f9b9.sol,VEN,_approveCheck,event,{Approval}
11146,0x7130015db14cefcd125b9de37a2535717e83f9b9.sol,VEN,decreaseAllowance,event,{Approval}
11224,0xc8bf2611997c16fd49b74403ea5f066b84745608.sol,SHIBASWAP,_approveCheck,event,{Approval}
11224,0xc8bf2611997c16fd49b74403ea5f066b84745608.sol,SHIBASWAP,increaseAllowance,event,{Approval}
11224,0xc8bf2611997c16fd49b74403ea5f066b84745608.sol,SHIBASWAP,addApprove,event,{Approval}
11224,0xc8bf2611997c16fd49b74403ea5f066b84745608.sol,SHIBASWAP,decreaseAllowance,event,{Approval}
11233,0xca6bea8e144b0a6aebbb412e6ad0e7ff1959235e.sol,EtherConsole,setCOO,role,coo
11242,0xd7cfb207d78f174d2ce6f2b0455da0f8c9edb4dc.sol,DotmoovsToken,addApprove,event,{Approval}
11242,0xd7cfb207d78f174d2ce6f2b0455da0f8c9edb4dc.sol,DotmoovsToken,decreaseAllowance,event,{Approval}
11242,0xd7cfb207d78f174d2ce6f2b0455da0f8c9edb4dc.sol,DotmoovsToken,_approveCheck,event,{Approval}
11242,0xd7cfb207d78f174d2ce6f2b0455da0f8c9edb4dc.sol,DotmoovsToken,increaseAllowance,event,{Approval}
11248,0x2897a00bc8e865680f62497779a552415833cea1.sol,SHIBO,addApprove,event,{Approval}
11248,0x2897a00bc8e865680f62497779a552415833cea1.sol,SHIBO,_approveCheck,event,{Approval}
11248,0x2897a00bc8e865680f62497779a552415833cea1.sol,SHIBO,decreaseAllowance,event,{Approval}
11248,0x2897a00bc8e865680f62497779a552415833cea1.sol,SHIBO,increaseAllowance,event,{Approval}
11256,0xdbd5f71c4d48dca17faacd88c8664dd0fde3f0a4.sol,ProxyAdmin,getProxyImplementation,role,proxy admin
11259,0x4bf4660f95a7a1489cc5f6c20e95e6ad7d4f88c1.sol,Keep3r,deactivate,role,keeper
11271,0xd3d3c1a4670c04bd48f5f16119cc16e57b03f3ef.sol,CasperNetwork,increaseAllowance,event,{Approval}
11271,0xd3d3c1a4670c04bd48f5f16119cc16e57b03f3ef.sol,CasperNetwork,decreaseAllowance,event,{Approval}
11271,0xd3d3c1a4670c04bd48f5f16119cc16e57b03f3ef.sol,CasperNetwork,addApprove,event,{Approval}
11271,0xd3d3c1a4670c04bd48f5f16119cc16e57b03f3ef.sol,CasperNetwork,_approveCheck,event,{Approval}
11331,0x6c8a3a2cc9b9831d550433626b262fb9365b5f63.sol,ProxyAdmin,getProxyImplementation,role,proxy admin
11353,0xefd9b15c3fcb0974e99318c45ee089896c18141a.sol,GOOSE,decreaseAllowance,event,{Approval}
11353,0xefd9b15c3fcb0974e99318c45ee089896c18141a.sol,GOOSE,addApprove,event,{Approval}
11353,0xefd9b15c3fcb0974e99318c45ee089896c18141a.sol,GOOSE,_approveCheck,event,{Approval}
11353,0xefd9b15c3fcb0974e99318c45ee089896c18141a.sol,GOOSE,increaseAllowance,event,{Approval}
11414,0x2b094db2efd1055225a675e74330f668fd888976.sol,Ethereum,increaseAllowance,event,{Approval}
11414,0x2b094db2efd1055225a675e74330f668fd888976.sol,Ethereum,addApprove,event,{Approval}
11414,0x2b094db2efd1055225a675e74330f668fd888976.sol,Ethereum,_approveCheck,event,{Approval}
11414,0x2b094db2efd1055225a675e74330f668fd888976.sol,Ethereum,decreaseAllowance,event,{Approval}
11437,0xee6468ffb22dcb83a6b657b987b3c44828df9c2a.sol,BabyDoge,increaseAllowance,event,{Approval}
11437,0xee6468ffb22dcb83a6b657b987b3c44828df9c2a.sol,BabyDoge,addApprove,event,{Approval}
11437,0xee6468ffb22dcb83a6b657b987b3c44828df9c2a.sol,BabyDoge,_approveCheck,event,{Approval}
11437,0xee6468ffb22dcb83a6b657b987b3c44828df9c2a.sol,BabyDoge,decreaseAllowance,event,{Approval}
11447,0x7da8f83c6ee8d48840ecc724b1d2ed8e04da2979.sol,FLOKI,increaseAllowance,event,{Approval}
11447,0x7da8f83c6ee8d48840ecc724b1d2ed8e04da2979.sol,FLOKI,addApprove,event,{Approval}
11447,0x7da8f83c6ee8d48840ecc724b1d2ed8e04da2979.sol,FLOKI,_approveCheck,event,{Approval}
11447,0x7da8f83c6ee8d48840ecc724b1d2ed8e04da2979.sol,FLOKI,decreaseAllowance,event,{Approval}
11453,0x700356cd4b6778b2c631c67f445923454e1fae1e.sol,ERC20,increaseAllowance,event,{Approval}
11453,0x700356cd4b6778b2c631c67f445923454e1fae1e.sol,ERC20,addApprove,event,{Approval}
11453,0x700356cd4b6778b2c631c67f445923454e1fae1e.sol,ERC20,_approveCheck,event,{Approval}
11453,0x700356cd4b6778b2c631c67f445923454e1fae1e.sol,ERC20,decreaseAllowance,event,{Approval}
11467,0x574bcd8e994dba2e3a90d95cec585e3ca204404d.sol,HorseyPilot,withdrawCeo,role,ceo
11500,0x379bbe52926da8f5e7ca0d9b0d55de4c8e90d953.sol,Swarm,addApprove,event,{Approval}
11500,0x379bbe52926da8f5e7ca0d9b0d55de4c8e90d953.sol,Swarm,increaseAllowance,event,{Approval}
11500,0x379bbe52926da8f5e7ca0d9b0d55de4c8e90d953.sol,Swarm,_approveCheck,event,{Approval}
11500,0x379bbe52926da8f5e7ca0d9b0d55de4c8e90d953.sol,Swarm,decreaseAllowance,event,{Approval}
11539,0x48271da3a74834f30534f5019483b89c4021736a.sol,ERC20,BlacklistUser,event,{Approval}
11556,0xb16f8d585b8192678d3686e63a8ed700dea39a73.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
11562,0x68a0c321a982a99b9c4317493b2650c361d0dc1d.sol,ERC20,Government,event,{Approval}
11605,0xdd9494fd5de2186f2f2c4728ebdadc62fbd4f871.sol,BancorConverter,setQuickBuyPath,role,manager
11605,0xdd9494fd5de2186f2f2c4728ebdadc62fbd4f871.sol,BancorConverter,clearQuickBuyPath,role,manager
11609,0x7c72f6bd57c8e82ce8cab6b238d16257c19f9922.sol,KILLELON,decreaseAllowance,event,{Approval}
11609,0x7c72f6bd57c8e82ce8cab6b238d16257c19f9922.sol,KILLELON,addApprove,event,{Approval}
11609,0x7c72f6bd57c8e82ce8cab6b238d16257c19f9922.sol,KILLELON,_approveCheck,event,{Approval}
11609,0x7c72f6bd57c8e82ce8cab6b238d16257c19f9922.sol,KILLELON,increaseAllowance,event,{Approval}
11642,0xdaa0c8efd737dcea5b46f8c0c4b6452e8df8ff49.sol,ERC20,burn,require,"['NEQ', 'account', '0']"
11647,0x55d7a9ffff4d6d0031655fc78fb13f0252b4e955.sol,SOTA,_approveCheck,event,{Approval}
11647,0x55d7a9ffff4d6d0031655fc78fb13f0252b4e955.sol,SOTA,decreaseAllowance,event,{Approval}
11647,0x55d7a9ffff4d6d0031655fc78fb13f0252b4e955.sol,SOTA,increaseAllowance,event,{Approval}
11647,0x55d7a9ffff4d6d0031655fc78fb13f0252b4e955.sol,SOTA,addApprove,event,{Approval}
11666,0x78f32e50c5771b32eba7ef227a9e06c4daf922ae.sol,ProxyAdmin,getProxyImplementation,role,proxy admin
11684,0xa4495c9328c87a32393b1b2030389efd8cbf97d3.sol,MINA,decreaseAllowance,event,{Approval}
11684,0xa4495c9328c87a32393b1b2030389efd8cbf97d3.sol,MINA,_approveCheck,event,{Approval}
11684,0xa4495c9328c87a32393b1b2030389efd8cbf97d3.sol,MINA,addApprove,event,{Approval}
11684,0xa4495c9328c87a32393b1b2030389efd8cbf97d3.sol,MINA,increaseAllowance,event,{Approval}
11718,0x811199d2bb5b4876320c1e361c1bd8919e893bd1.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
11767,0x7538f734d718e9b690f9107df8c8dee525368360.sol,SHIBAINUWRAP,increaseAllowance,event,{Approval}
11767,0x7538f734d718e9b690f9107df8c8dee525368360.sol,SHIBAINUWRAP,addApprove,event,{Approval}
11767,0x7538f734d718e9b690f9107df8c8dee525368360.sol,SHIBAINUWRAP,_approveCheck,event,{Approval}
11767,0x7538f734d718e9b690f9107df8c8dee525368360.sol,SHIBAINUWRAP,decreaseAllowance,event,{Approval}
11820,0x271d0c1940fe546e787b273a0ccc780ecd8db461.sol,Synth,burn,role,synthetix
11820,0x271d0c1940fe546e787b273a0ccc780ecd8db461.sol,Synth,issue,role,synthetix
11853,0x30f99c0bf62d43901703d1d3476364d35aa1d647.sol,BOSON,_approveCheck,event,{Approval}
11853,0x30f99c0bf62d43901703d1d3476364d35aa1d647.sol,BOSON,decreaseAllowance,event,{Approval}
